Latitude,Longitude,Total Segment Length (km),Average Modal Freeboard (m),Average Pressure Ridge (m),Ridge Fraction (%),Surface Roughness (m),File,Thickness (m),Source File
-72.37040000961845,-28.794628348964004,3.0,0.02,,0.0,0.0225522145628929,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.14,Combined_25km_jan24_gt2r.csv
-71.8326733778368,-29.02975335031337,18.0,0.05,0.8121663331985474,0.2645618903140227,0.0745775401592254,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-71.63908183404428,-29.11174314901761,24.0,0.05,0.7805642684300741,0.5776540143415332,0.0911431983113288,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-73.89884655267596,-28.05526663405705,21.0,0.04,0.9525790711243948,18.39669016855104,0.226558119058609,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-73.64790130829986,-28.184786540006364,27.0,0.04,0.7940264769962856,9.053830036686527,0.1515218764543533,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-73.4239546382248,-28.2975525906586,24.0,0.16,0.8641185561815897,2.640097995754332,0.113667607307434,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.65,Combined_25km_jan24_gt2r.csv
-73.30030843189053,-28.358785361846543,6.0,0.04,0.8348070383071899,30.51116168498993,0.1909351795911789,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-72.37040000961845,-28.794628348964004,3.0,0.02,,0.0,0.0225522145628929,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.14,Combined_25km_jan24_gt2r.csv
-71.8326733778368,-29.02975335031337,18.0,0.05,0.8121663331985474,0.2645618903140227,0.0745775401592254,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-71.63908183404428,-29.11174314901761,24.0,0.05,0.7805642684300741,0.5776540143415332,0.0911431983113288,processed_ATL10-02_20240109211637_03372201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-73.68149308004597,-25.014137942175434,18.0,0.04,0.7593376239140829,5.169506371021271,0.1063627898693084,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-73.41967078972621,-24.88233978483014,21.0,0.05,0.9603034555912018,4.467897117137909,0.0736449733376503,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-73.18743867548962,-24.768311018933435,27.0,0.06,0.7897012631098429,2.405713058801161,0.1002106070518493,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-72.96295222632426,-24.66062183609347,24.0,0.05,0.8132149502635002,9.45408409461379,0.215730994939804,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-72.73650643847073,-24.5543949463092,27.0,0.07,0.7889071926474571,8.853878846598995,0.1966142654418945,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-72.5101773025161,-24.450475111251045,24.0,0.09,0.7151175638039907,2.7649763273075223,0.1600513011217117,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-72.28375161190539,-24.34871500848013,27.0,0.06,0.7720433047839573,5.711626075208187,0.1883729845285415,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-72.05653683432448,-24.24867973706778,24.0,0.13,0.6632023255030314,0.8004709496162832,0.1487749218940735,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.54,Combined_25km_jan24_gt2r.csv
-73.68149308004597,-25.014137942175434,18.0,0.04,0.7593376239140829,5.169506371021271,0.1063627898693084,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-73.41967078972621,-24.88233978483014,21.0,0.05,0.9603034555912018,4.467897117137909,0.0736449733376503,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-73.18743867548962,-24.768311018933435,27.0,0.06,0.7897012631098429,2.405713058801161,0.1002106070518493,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-72.96295222632426,-24.66062183609347,24.0,0.05,0.8132149502635002,9.45408409461379,0.215730994939804,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-72.73650643847073,-24.5543949463092,27.0,0.07,0.7889071926474571,8.853878846598995,0.1966142654418945,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-72.5101773025161,-24.450475111251045,24.0,0.09,0.7151175638039907,2.7649763273075223,0.1600513011217117,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-72.28375161190539,-24.34871500848013,27.0,0.06,0.7720433047839573,5.711626075208187,0.1883729845285415,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-72.05653683432448,-24.24867973706778,24.0,0.13,0.6632023255030314,0.8004709496162832,0.1487749218940735,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.54,Combined_25km_jan24_gt2r.csv
-70.20358630608249,-23.967454790578035,21.0,0.05,0.6367974877357483,0.0568097590335777,0.0419348999857902,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-70.036872897115,-24.028971936021165,9.0,0.04,,0.0,0.0599776394665241,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-67.85330802558035,-24.766766040376588,6.0,0.05,,0.0,0.0412642210721969,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-70.20358630608249,-23.967454790578035,21.0,0.05,0.6367974877357483,0.0568097590335777,0.0419348999857902,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-70.036872897115,-24.028971936021165,9.0,0.04,,0.0,0.0599776394665241,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-67.85330802558035,-24.766766040376588,6.0,0.05,,0.0,0.0412642210721969,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-77.48861520051051,-43.63346799366109,27.0,0.33,1.1164872778786554,15.306005109515455,0.3181570768356323,processed_ATL10-02_20240110222517_03532201_006_01.h5,1.26,Combined_25km_jan24_gt2r.csv
-77.25048447576211,-43.82487555502909,27.0,0.21,1.0183957815170288,7.941195337722699,0.2646391987800598,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.83,Combined_25km_jan24_gt2r.csv
-77.02656845628499,-43.99900261445293,24.0,0.32,1.0380478302637737,6.188081274740398,0.2191155403852462,processed_ATL10-02_20240110222517_03532201_006_01.h5,1.23,Combined_25km_jan24_gt2r.csv
-76.81130397815849,-44.16116356488776,24.0,0.2,1.1245163530111313,15.805273037403822,0.3351110219955444,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.79,Combined_25km_jan24_gt2r.csv
-76.29864117143049,-44.52880351891193,9.0,0.23,,0.0,0.1769697815179824,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.9,Combined_25km_jan24_gt2r.csv
-76.1826700890456,-44.608619470371934,12.0,0.09,1.1096049845218658,27.6074580848217,0.4246926307678222,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-77.48861520051051,-43.63346799366109,27.0,0.33,1.1164872778786554,15.306005109515455,0.3181570768356323,processed_ATL10-02_20240110222517_03532201_006_01.h5,1.26,Combined_25km_jan24_gt2r.csv
-77.25048447576211,-43.82487555502909,27.0,0.21,1.0183957815170288,7.941195337722699,0.2646391987800598,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.83,Combined_25km_jan24_gt2r.csv
-77.02656845628499,-43.99900261445293,24.0,0.32,1.0380478302637737,6.188081274740398,0.2191155403852462,processed_ATL10-02_20240110222517_03532201_006_01.h5,1.23,Combined_25km_jan24_gt2r.csv
-76.81130397815849,-44.16116356488776,24.0,0.2,1.1245163530111313,15.805273037403822,0.3351110219955444,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.79,Combined_25km_jan24_gt2r.csv
-76.29864117143049,-44.52880351891193,9.0,0.23,,0.0,0.1769697815179824,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.9,Combined_25km_jan24_gt2r.csv
-76.1826700890456,-44.608619470371934,12.0,0.09,1.1096049845218658,27.6074580848217,0.4246926307678222,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-68.24772404117755,-17.120296674725335,12.0,0.06,,0.0,0.0278704538941383,processed_ATL10-02_20240111075102_03592201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-68.24772404117755,-17.120296674725335,12.0,0.06,,0.0,0.0278704538941383,processed_ATL10-02_20240111075102_03592201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-75.16120873253156,-43.74261186685832,15.0,0.1,0.8310348629951477,5.543232709169388,0.2195301055908203,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.43,Combined_25km_jan24_gt2r.csv
-73.44485948662876,-42.803409584242445,6.0,0.14,0.6684401035308838,1.065126899629831,0.1659734845161438,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
-73.29924587084886,-42.731538903414986,27.0,0.12,0.9732150137424468,1.3215791434049606,0.155410498380661,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.5,Combined_25km_jan24_gt2r.csv
-73.10057974762724,-42.63495299493312,18.0,0.24,0.9197595318158468,0.1963066790873805,0.127558097243309,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.94,Combined_25km_jan24_gt2r.csv
-69.83285933818134,-41.27710126633395,3.0,0.25,,0.0,0.0543898940086364,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.97,Combined_25km_jan24_gt2r.csv
-69.67224232081222,-41.21957137434294,21.0,0.09,0.7067349553108215,0.2717356596674238,0.1008935719728469,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-75.16120873253156,-43.74261186685832,15.0,0.1,0.8310348629951477,5.543232709169388,0.2195301055908203,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.43,Combined_25km_jan24_gt2r.csv
-73.44485948662876,-42.803409584242445,6.0,0.14,0.6684401035308838,1.065126899629831,0.1659734845161438,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
-73.29924587084886,-42.731538903414986,27.0,0.12,0.9732150137424468,1.3215791434049606,0.155410498380661,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.5,Combined_25km_jan24_gt2r.csv
-73.10057974762724,-42.63495299493312,18.0,0.24,0.9197595318158468,0.1963066790873805,0.127558097243309,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.94,Combined_25km_jan24_gt2r.csv
-69.83285933818134,-41.27710126633395,3.0,0.25,,0.0,0.0543898940086364,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.97,Combined_25km_jan24_gt2r.csv
-69.67224232081222,-41.21957137434294,21.0,0.09,0.7067349553108215,0.2717356596674238,0.1008935719728469,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-68.87440856756999,-18.725220547062687,27.0,0.07,,0.0,0.0498535521328449,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-68.64778259778406,-18.80070204336948,24.0,0.09,,0.0,0.0550770461559295,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-68.41321706103504,-18.877514377199866,9.0,0.08,,0.0,0.0388178490102291,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-68.16642964323077,-18.957017563072224,18.0,0.09,,0.0,0.0426371246576309,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-67.97191257296357,-19.018642936693634,21.0,0.08,,0.0,0.0443118400871753,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-67.71786053000713,-19.097960333879342,15.0,0.06,,0.0,0.0372730754315853,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-67.51245208743067,-19.16106440679186,27.0,0.08,,0.0,0.0429868847131729,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-67.29670345097858,-19.22643092703756,21.0,0.09,,0.0,0.0363010950386524,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-68.87440856756999,-18.725220547062687,27.0,0.07,,0.0,0.0498535521328449,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-68.64778259778406,-18.80070204336948,24.0,0.09,,0.0,0.0550770461559295,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-68.41321706103504,-18.877514377199866,9.0,0.08,,0.0,0.0388178490102291,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-68.16642964323077,-18.957017563072224,18.0,0.09,,0.0,0.0426371246576309,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-67.97191257296357,-19.018642936693634,21.0,0.08,,0.0,0.0443118400871753,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-67.71786053000713,-19.097960333879342,15.0,0.06,,0.0,0.0372730754315853,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-67.51245208743067,-19.16106440679186,27.0,0.08,,0.0,0.0429868847131729,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-67.29670345097858,-19.22643092703756,21.0,0.09,,0.0,0.0363010950386524,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-77.57545222439535,-37.84746596716585,27.0,0.14,0.9233291447162628,10.432952316477897,0.2294458001852035,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
-77.33725512044992,-38.04130318348659,27.0,0.34,1.1105137334929571,9.522261574036545,0.2638973593711853,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.3,Combined_25km_jan24_gt2r.csv
-77.14171117546921,-38.195707069758335,18.0,0.16,0.9081964373588562,5.997528911878665,0.1893829107284546,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.65,Combined_25km_jan24_gt2r.csv
-76.12197312928562,-38.93604148889253,3.0,0.28,0.9857717752456664,2.8055017814040184,0.222167283296585,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.08,Combined_25km_jan24_gt2r.csv
-75.98567875912563,-39.02736810742457,27.0,0.26,1.0123657584190369,4.944094751651089,0.2303306460380554,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.01,Combined_25km_jan24_gt2r.csv
-75.76012043259658,-39.17549397844361,24.0,0.25,0.9885975047945976,4.868971311952919,0.2220532149076461,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.97,Combined_25km_jan24_gt2r.csv
-75.54776293705623,-39.31118352278489,24.0,0.22,0.9417314156889915,4.985605535330251,0.2183555662631988,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.86,Combined_25km_jan24_gt2r.csv
-75.32206285897513,-39.45157331407589,27.0,0.11,0.9598486688401964,5.527092371549871,0.2353304177522659,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.46,Combined_25km_jan24_gt2r.csv
-75.09629711193206,-39.58833975553726,24.0,0.13,0.8716386780142784,6.492922588950023,0.2337779700756073,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.54,Combined_25km_jan24_gt2r.csv
-74.8704702626471,-39.72150080695879,27.0,0.21,1.0245806319372994,3.8628094208737216,0.1935445815324783,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.83,Combined_25km_jan24_gt2r.csv
-74.69288512326418,-39.82387474670531,12.0,0.19,,0.0,0.1061165556311607,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.75,Combined_25km_jan24_gt2r.csv
-74.11281984161607,-40.14418778746651,6.0,0.07,,0.0,0.0436917319893837,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-74.02061956176601,-40.193221557524666,15.0,0.06,0.6918900012969971,0.4717076942324638,0.0972818285226821,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-73.05073578364593,-40.68096854496599,18.0,0.2,0.8245643973350525,5.721178759510319,0.212887167930603,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.79,Combined_25km_jan24_gt2r.csv
-77.57545222439535,-37.84746596716585,27.0,0.14,0.9233291447162628,10.432952316477897,0.2294458001852035,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
-77.33725512044992,-38.04130318348659,27.0,0.34,1.1105137334929571,9.522261574036545,0.2638973593711853,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.3,Combined_25km_jan24_gt2r.csv
-77.14171117546921,-38.195707069758335,18.0,0.16,0.9081964373588562,5.997528911878665,0.1893829107284546,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.65,Combined_25km_jan24_gt2r.csv
-76.12197312928562,-38.93604148889253,3.0,0.28,0.9857717752456664,2.8055017814040184,0.222167283296585,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.08,Combined_25km_jan24_gt2r.csv
-75.98567875912563,-39.02736810742457,27.0,0.26,1.0123657584190369,4.944094751651089,0.2303306460380554,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.01,Combined_25km_jan24_gt2r.csv
-75.76012043259658,-39.17549397844361,24.0,0.25,0.9885975047945976,4.868971311952919,0.2220532149076461,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.97,Combined_25km_jan24_gt2r.csv
-75.54776293705623,-39.31118352278489,24.0,0.22,0.9417314156889915,4.985605535330251,0.2183555662631988,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.86,Combined_25km_jan24_gt2r.csv
-75.32206285897513,-39.45157331407589,27.0,0.11,0.9598486688401964,5.527092371549871,0.2353304177522659,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.46,Combined_25km_jan24_gt2r.csv
-75.09629711193206,-39.58833975553726,24.0,0.13,0.8716386780142784,6.492922588950023,0.2337779700756073,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.54,Combined_25km_jan24_gt2r.csv
-74.8704702626471,-39.72150080695879,27.0,0.21,1.0245806319372994,3.8628094208737216,0.1935445815324783,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.83,Combined_25km_jan24_gt2r.csv
-74.69288512326418,-39.82387474670531,12.0,0.19,,0.0,0.1061165556311607,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.75,Combined_25km_jan24_gt2r.csv
-74.11281984161607,-40.14418778746651,6.0,0.07,,0.0,0.0436917319893837,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-74.02061956176601,-40.193221557524666,15.0,0.06,0.6918900012969971,0.4717076942324638,0.0972818285226821,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.28,Combined_25km_jan24_gt2r.csv
-73.05073578364593,-40.68096854496599,18.0,0.2,0.8245643973350525,5.721178759510319,0.212887167930603,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.79,Combined_25km_jan24_gt2r.csv
-75.7960107248655,-38.43073102871494,3.0,0.03,,0.0,0.0208920687437057,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.18,Combined_25km_jan24_gt2r.csv
-75.38720297253373,-38.17151260289771,3.0,0.02,,0.0,0.013213874772191,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.14,Combined_25km_jan24_gt2r.csv
-75.19617835106602,-38.05487449271283,15.0,0.1,,0.0,0.0775434076786041,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.43,Combined_25km_jan24_gt2r.csv
-75.05918509511643,-37.97260195932735,12.0,0.05,0.672232449054718,0.1590521307662129,0.0885947048664093,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-71.8421838078358,-36.35543842740646,3.0,0.05,,0.0,0.0173464994877576,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-68.9442887581235,-35.25815535211884,27.0,0.07,,0.0,0.0728230774402618,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-68.71542222901861,-35.18163877147239,24.0,0.05,,0.0,0.0443121753633022,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-75.7960107248655,-38.43073102871494,3.0,0.03,,0.0,0.0208920687437057,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.18,Combined_25km_jan24_gt2r.csv
-75.38720297253373,-38.17151260289771,3.0,0.02,,0.0,0.013213874772191,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.14,Combined_25km_jan24_gt2r.csv
-75.19617835106602,-38.05487449271283,15.0,0.1,,0.0,0.0775434076786041,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.43,Combined_25km_jan24_gt2r.csv
-75.05918509511643,-37.97260195932735,12.0,0.05,0.672232449054718,0.1590521307662129,0.0885947048664093,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-71.8421838078358,-36.35543842740646,3.0,0.05,,0.0,0.0173464994877576,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-68.9442887581235,-35.25815535211884,27.0,0.07,,0.0,0.0728230774402618,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-68.71542222901861,-35.18163877147239,24.0,0.05,,0.0,0.0443121753633022,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-75.45106023966484,-27.94859232657529,27.0,0.14,0.9739402466350132,11.694276043110424,0.2964464724063873,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
-75.22518797602953,-28.08754812618548,24.0,0.09,0.877154603600502,10.977568104863169,0.2691439986228943,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-74.99933294612684,-28.222752611583783,27.0,0.08,0.8888762146234512,9.199230442754924,0.2428030222654342,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-74.77350852038154,-28.354480263744875,24.0,0.08,0.8944423198699951,12.641283497214316,0.2695314884185791,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-74.54755728282656,-28.48282524316425,27.0,0.14,0.941237231095632,13.556631302667988,0.2865442037582397,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
-74.32157159216958,-28.60805321777221,24.0,0.12,0.8429842392603556,5.03772480878979,0.2019951194524765,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.5,Combined_25km_jan24_gt2r.csv
-74.09553320270513,-28.730184376435627,27.0,0.16,0.9044392704963684,11.213674437668589,0.2852673232555389,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.65,Combined_25km_jan24_gt2r.csv
-73.87762675281817,-28.84516714060436,21.0,0.07,0.8540517568588257,15.35202083843095,0.2170176208019256,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-73.64568968187507,-28.964604674746585,27.0,0.22,0.9681977927684784,8.04089212583171,0.2347167283296585,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.86,Combined_25km_jan24_gt2r.csv
-73.41710233498534,-29.07960644921549,24.0,0.08,0.8809188902378082,9.378085390198976,0.2151632606983184,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-73.19093508708082,-29.19072509438296,27.0,0.05,0.8891621165805392,22.7914498705003,0.3021208643913269,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-72.96455178113229,-29.299482154363464,24.0,0.18,0.894749104976654,12.127357223653236,0.2462168335914611,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.72,Combined_25km_jan24_gt2r.csv
-72.73818428473298,-29.405736650400936,27.0,0.37,1.022129544189998,1.8369730458491376,0.2352574169635772,processed_ATL10-02_20240113210819_03982201_006_01.h5,1.41,Combined_25km_jan24_gt2r.csv
-72.51180118848163,-29.50967420610384,24.0,0.04,0.8020905554294586,13.360698381438851,0.2531726360321045,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-72.28546735164682,-29.611392747539405,27.0,0.08,0.7976721856329176,8.835137190504206,0.2351857274770736,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-72.0589166262937,-29.71114384504986,24.0,0.17,0.8683796865599496,3.961098624859005,0.2009483426809311,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.68,Combined_25km_jan24_gt2r.csv
-71.86159272654885,-29.7963052453136,21.0,0.11,0.7766600728034974,2.726301281446857,0.1475226879119873,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.46,Combined_25km_jan24_gt2r.csv
-71.70214800455382,-29.86407277532379,9.0,0.18,,0.0,0.1326281279325485,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.72,Combined_25km_jan24_gt2r.csv
-71.40893089252009,-29.98607503472072,6.0,0.07,,0.0,0.0547177419066429,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-70.88607366684849,-30.19611458350202,12.0,0.04,0.6725981831550598,0.5311815999448299,0.1159876734018325,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-75.45106023966484,-27.94859232657529,27.0,0.14,0.9739402466350132,11.694276043110424,0.2964464724063873,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
-75.22518797602953,-28.08754812618548,24.0,0.09,0.877154603600502,10.977568104863169,0.2691439986228943,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.39,Combined_25km_jan24_gt2r.csv
-74.99933294612684,-28.222752611583783,27.0,0.08,0.8888762146234512,9.199230442754924,0.2428030222654342,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-74.77350852038154,-28.354480263744875,24.0,0.08,0.8944423198699951,12.641283497214316,0.2695314884185791,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-74.54755728282656,-28.48282524316425,27.0,0.14,0.941237231095632,13.556631302667988,0.2865442037582397,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
